Name,Team,GS,G,IP,HR,SO,BB,HR/9,WHIP,ERA
Kirby Yates,LAA,0,24.4753,24.4753,3.01318,29.1484,11.0861,1.108,1.27675,3.78859
Peyton Gray,TEX,0,22.4074,22.4074,2.88558,22.5663,8.2072,1.159,1.27356,3.89355
Erik Miller,SFG,0,25.6667,25.6667,2.10752,30.5846,14.7796,0.739,1.36435,3.33588
Caleb Thielbar,CHC,0,23.6296,23.6296,3.05872,25.8083,9.3724,1.165,1.26016,3.75659
Tyler Wells,BAL,0,25.679,25.679,4.06014,25.5633,6.4421,1.423,1.18943,3.98872
JR Ritchie,ATL,4.02,13.9459,32.2094,3.94028,27.8983,14.9692,1.101,1.45092,4.45819
Kevin Kelly,TBR,0,26.0247,26.0247,2.88296,22.0088,6.9054,0.997,1.27327,3.85327
Yennier Cano,BAL,0,24.4753,24.4753,2.32787,22.9495,9.2158,0.856,1.33505,3.71331
Tommy Nance,MIN,0,25.2778,25.2778,2.53621,24.153,9.0917,0.903,1.31142,3.81684
Brad Lord,WSN,0.65,19.9093,22.7188,2.53946,19.7776,7.7235,1.006,1.31453,3.83956
Erick Fedde,CHW,8.04,8.04,43.3766,7.0993,30.8686,18.0479,1.473,1.50601,5.1491
Tyler Holton,DET,0,25.2593,25.2593,2.81501,21.8031,7.0793,1.003,1.25733,3.66665
Evan Sisk,PIT,0,16.8519,16.8519,1.56535,17.2052,7.4887,0.836,1.33397,3.557
Camilo Doval,NYY,0,21.1852,21.1852,2.05967,23.2797,9.8955,0.875,1.31189,3.55129
Daniel Palencia,CHC,0,20.3704,20.3704,2.29507,22.7579,8.6377,1.014,1.27523,3.67089
Mark Leiter Jr.,ATH,0,24.4444,24.4444,2.96864,25.3433,9.9588,1.093,1.34153,4.09878
Gabe Speier,SEA,0,24.4753,24.4753,2.89896,26.598,8.1842,1.066,1.18946,3.5
Tim Mayza,PHI,0,21.6667,21.6667,2.32556,19.7046,7.5214,0.966,1.31592,3.73215
Anthony Bender,MIA,0,20.8642,20.8642,2.14438,22.0141,8.4149,0.925,1.30857,3.78083
Johan Oviedo,BOS,1.36,11.4341,17.5361,2.15304,17.3778,7.3251,1.105,1.35761,4.19594
Mick Abel,MIN,3.25,6.4599,21.0246,2.66078,19.2477,9.7521,1.139,1.41926,4.38838
Drew Rom,MIL,0,16.2963,16.2963,1.97728,17.5434,6.2013,1.092,1.24593,3.60655
Jack Dreyer,LAD,0,17.6543,17.6543,2.34802,18.2171,6.7832,1.197,1.27723,3.78683
Colin Holderman,CLE,0,24.8765,24.8765,2.59268,25.5698,9.9366,0.938,1.31324,3.78099
Ben Joyce,LAA,0,17.6543,17.6543,1.73404,21.0651,8.734,0.884,1.29956,3.49899
Jonathan Loáisiga,ARI,0,24.8519,24.8519,2.31123,20.9288,8.2685,0.837,1.34797,3.91678
Andrew Kittredge,BAL,0,25.2778,25.2778,3.09793,24.2177,7.4995,1.103,1.26837,3.91301
Matt Brash,SEA,0,16.8519,16.8519,1.5485,19.9973,7.1541,0.827,1.22408,3.17656
Jose Quintana,COL,3.84,3.84,20.7997,3.24244,13.9762,8.4013,1.403,1.60023,5.56076
Dylan Dodd,ATL,0,23.1605,23.1605,2.99542,21.7415,6.5526,1.164,1.24223,3.75901
Michael Petersen,MIA,0,25.2778,25.2778,3.42093,26.1348,9.9692,1.218,1.2942,4.02513
Spencer Schwellenbach,ATL,1.34,1.34,7.9508,0.969114,7.773,1.9526,1.097,1.19102,3.6595
Caleb Ferguson,CIN,0,26.0556,26.0556,2.92402,24.639,11.3553,1.01,1.3804,4.01456
Carson Whisenhunt,SFG,3.3,7.3741,22.4374,2.70246,17.6071,9.1332,1.084,1.40983,4.27167
Jason Foley,SFG,0,22.8148,22.8148,2.09136,19.0646,7.6077,0.825,1.32178,3.76108
Brent Headrick,NYY,0,25.6667,25.6667,3.60475,27.356,9.3198,1.264,1.24206,3.76705
Blake Treinen,LAD,0,16.8519,16.8519,2.03534,18.3959,6.868,1.087,1.29186,3.85497
Steven Okert,HOU,0,24.8889,24.8889,3.77482,28.0332,9.5153,1.365,1.22278,3.934
Emilio Pagán,CIN,0,26.8827,26.8827,4.5611,28.6314,10.4388,1.527,1.2971,4.37109
Sam Moll,CIN,0,23.9877,23.9877,2.83854,24.316,11.3238,1.065,1.39688,4.01564
Jared Koenig,MIL,0,24.037,24.037,2.80165,24.6936,9.9072,1.049,1.29586,3.66112
Chris Martin,TEX,0,13.8519,13.8519,1.70378,12.9777,3.1783,1.107,1.18932,3.6724
Franco Aleman,CLE,0,23.2716,23.2716,2.89344,25.2707,9.6069,1.119,1.29202,3.88448
Brad Keller,PHI,0,26.0802,26.0802,2.98184,23.8059,10.4466,1.029,1.36338,3.97707
Bennett Sousa,HOU,0,18.1728,18.1728,2.16054,20.5618,7.4567,1.07,1.25103,3.62364
Jakob Junis,TEX,0,25.6667,25.6667,3.4593,22.7281,6.8842,1.213,1.25143,4.04665
Tyron Guerrero,BOS,0,26.0247,26.0247,2.77308,24.3756,9.7571,0.959,1.34483,3.97806
Will Klein,LAD,0,21.6667,21.6667,2.32556,23.9644,11.533,0.966,1.38441,3.80911
Tyler Kinley,ATL,0,25.642,25.642,3.45882,27.9249,11.514,1.214,1.33317,4.13538
Kyle Hurt,LAD,0,12.8395,12.8395,1.42233,14.5506,5.8985,0.997,1.29796,3.60303
Brandyn Garcia,ARI,0,25.2593,25.2593,2.06284,24.4956,11.3719,0.735,1.39025,3.7204
Cal Quantrill,TEX,2.64,18.9363,29.8503,4.59695,23.6451,9.3951,1.386,1.35148,4.65564
Cole Sands,MIN,0,21.6667,21.6667,2.61445,21.3475,7.1542,1.086,1.26357,3.90834
Lucas Erceg,KCR,0,25.679,25.679,2.58502,24.0497,10.9712,0.906,1.39132,3.98076
Jordan Hicks,CHW,0,24.4012,24.4012,2.42928,24.219,11.2339,0.896,1.372,3.80423
Juan Morillo,ARI,0,24.4444,24.4444,2.13209,23.8499,11.8966,0.785,1.42097,3.9143
Bryan Hudson,CHW,0,25.2284,25.2284,2.90127,24.3882,10.6236,1.035,1.32802,3.79067
A.J. Puk,ARI,0,11,11,1.15133,12.2618,4.1346,0.942,1.24559,3.60513
Quinn Mathews,STL,2.01,7.3865,16.8335,1.82176,16.1605,8.7479,0.974,1.42838,3.9745
Jordan Romano,COL,0,23.7037,23.7037,3.51342,24.0355,10.1292,1.334,1.42203,4.76634
Jose Cabrera,ARI,3.3,3.3,18.1044,2.42398,12.3395,6.9753,1.205,1.48962,4.97289
Erik Sabrowski,CLE,0,25.2778,25.2778,2.9884,33.2084,14.9791,1.064,1.35739,3.71245
Drew Sommers,DET,0,24.037,24.037,2.10724,22.807,10.388,0.789,1.34556,3.55276
Brooks Raley,NYM,0,24.8765,24.8765,3.00176,24.7148,9.7998,1.086,1.3029,3.87273
Trevor Williams,WSN,2.6,9.421,20.7396,3.35982,16.3629,5.8157,1.458,1.34308,4.61537
Chad Dallas,TOR,0.66,20.2156,23.3176,3.23596,20.0326,7.621,1.249,1.32353,4.27228
Edgardo Henriquez,LAD,0,22.4691,22.4691,2.77868,23.0873,10.6149,1.113,1.35879,4.01813
Sean Sullivan,COL,3.84,3.84,20.9411,4.01371,14.5291,7.0055,1.725,1.48963,5.56988
Ronel Blanco,HOU,1.92,8.241,17.164,2.55934,17.151,7.0775,1.342,1.33746,4.29602
Jonathan Pintaro,NYM,0,18.4568,18.4568,2.03845,18.5622,7.691,0.994,1.31127,3.75976
David Sandlin,CHW,4.02,8.983,27.6846,4.34341,22.3789,11.7851,1.412,1.42497,4.69547
Coleman Crow,MIL,1.32,7.8385,13.7052,1.90502,12.1079,4.6497,1.251,1.3074,4.15179
Chase Silseth,LAA,0,24.0741,24.0741,2.80597,25.3844,10.8394,1.049,1.33589,3.93212
Cristian Javier,HOU,6.4,15.8815,42.5513,7.58832,39.9905,19.4629,1.605,1.40879,4.94814
Jonah Tong,NYM,1.3,5.3123,11.1382,1.28461,12.0868,5.2405,1.038,1.33198,3.80387
José Suarez,ATH,0,21.1852,21.1852,2.69994,20.8353,7.8106,1.147,1.31042,3.92273
Tejay Antone,CIN,0,25.642,25.642,3.33916,23.6307,10.4885,1.172,1.3933,4.30086
Jimmy Herget,COL,0,26.4691,26.4691,4.138,23.9281,9.1439,1.407,1.38574,4.81029
Tobias Myers,NYM,1.3,20.5593,25.8333,3.92953,21.7188,7.3789,1.369,1.27753,4.19855
Clarke Schmidt,NYY,0.66,7.1785,10.1855,1.36486,10.6081,3.42,1.206,1.22456,3.7193
JoJo Romero,STL,0,26.4691,26.4691,2.71455,25.5938,10.9235,0.923,1.35154,3.70306
Kendry Rojas,MIN,1.3,19.7568,25.5477,2.99192,23.7918,11.2181,1.054,1.38228,4.05473
Owen Murphy,ATL,3.35,12.4488,28.1938,4.29486,26.6331,10.9488,1.371,1.33779,4.41421
Kenley Jansen,DET,0,24.4444,24.4444,3.39234,25.7291,10.0829,1.249,1.28581,4.16364
Lucas Giolito,SDP,4.62,4.62,25.2469,4.2527,21.0838,11.5205,1.516,1.47545,5.03159
Paul Blackburn,NYY,0,24.4444,24.4444,3.23481,21.5071,6.9304,1.191,1.26912,3.88874
Matt Waldron,SDP,1.98,10.943,19.8849,2.96727,16.3898,5.9466,1.343,1.31238,4.42804
Huascar Brazobán,NYM,0,24.4753,24.4753,2.54271,24.2231,11.3995,0.935,1.35724,3.79162
Yohan Ramírez,PIT,0,25.2778,25.2778,2.53059,26.0802,11.913,0.901,1.37295,3.91973
Kai-Wei Teng,HOU,0.64,15.2573,17.8715,2.22004,18.776,7.5798,1.118,1.31402,4.00089
Cade Povich,BAL,1.3,10.1272,15.834,2.17278,15.2243,5.5803,1.235,1.30138,4.00584
Lake Bachar,MIA,0,24.0741,24.0741,3.19651,25.2178,9.896,1.195,1.3037,4.03857
Chase Petty,CIN,2.01,20.6211,29.7388,4.68882,23.1867,12.0805,1.419,1.45378,4.84084
Trey Gibson,BAL,1.95,7.9685,16.4909,1.85614,14.5017,7.2581,1.013,1.42809,4.18634
John King,MIA,0,21.6667,21.6667,2.0776,16.2082,6.9832,0.863,1.368,3.88458
Matt Strahm,KCR,0,23.6728,23.6728,3.41414,24.1895,8.2027,1.298,1.27998,4.20396
Ryan Helsley,BAL,0,9.6296,9.6296,1.03572,11.6616,4.0717,0.968,1.23956,3.41959
Jordan Wicks,CHC,0.66,12.8822,15.7422,1.88906,13.0736,4.9061,1.08,1.31332,3.91233
Clayton Beeter,WSN,0,25.679,25.679,2.85037,28.9126,13.8386,0.999,1.37953,3.8783
Rico Garcia,BAL,0,24.8765,24.8765,3.48824,25.7334,10.2904,1.262,1.30793,4.05752
Craig Yoho,MIL,0,21.1852,21.1852,2.41747,22.4846,9.4523,1.027,1.30944,3.76321
Ryan Sloan,SEA,0.65,5.4648,8.5198,0.986404,7.8245,2.1816,1.042,1.18978,3.54088
Luis Medina,ATH,0.66,25.9193,28.8221,3.76929,29.9395,13.2925,1.177,1.39649,4.31156
Félix Bautista,BAL,0,5.6173,5.6173,0.539885,7.8966,2.6157,0.865,1.18281,3.08957
Bryan King,HOU,0,26.0741,26.0741,3.29982,24.3384,9.1542,1.139,1.30029,3.95667
Bradgley Rodriguez,SDP,0,25.6667,25.6667,2.88893,23.7301,11.8049,1.013,1.38678,4.01162
Jhony Brito,SDP,0.66,21.0304,24.0506,2.91279,19.887,8.4337,1.09,1.34872,4.11381
Paul Sewald,ARI,0,25.6667,25.6667,3.85856,26.3451,8.9381,1.353,1.27893,4.33257
Juan Mejia,COL,0,24.8889,24.8889,3.18301,24.5692,12.0927,1.151,1.48232,4.62604
Hagen Smith,CHW,2.01,2.01,11.457,1.42958,11.7563,6.87,1.123,1.48757,4.30111
Brandon Eisert,PIT,0,20.8642,20.8642,2.46198,19.701,8.0036,1.062,1.33118,3.93101
Pierce Johnson,CIN,0,24.4012,24.4012,3.71169,26.1055,10.5631,1.369,1.35837,4.31632
Cole Sulser,TBR,0,21.8272,21.8272,2.87149,20.6769,7.9734,1.184,1.30571,4.01064
Will Vest,DET,0,8.963,8.963,0.76783,9.0971,3.0015,0.771,1.23269,3.26563
Caleb Kilian,SFG,0,26.0741,26.0741,2.71171,23.7841,9.5658,0.936,1.30783,3.8253
Tyler Alexander,TEX,1.32,25.357,30.5463,4.6668,25.5036,8.9885,1.375,1.30708,4.3124
Kyle Finnegan,DET,0,25.6667,25.6667,2.87467,23.9993,10.9987,1.008,1.37008,4.0146
Ethan Pecko,HOU,1.92,1.92,10.944,1.56134,8.9716,4.2127,1.284,1.38874,4.47011
Dedniel Núñez,NYM,0,14.4444,14.4444,1.77827,14.7194,6.1576,1.108,1.30978,3.84539
Calvin Faucher,MIA,0,24.8765,24.8765,2.56228,25.0618,12.1858,0.927,1.42338,4.05917
Dennis Santana,PIT,0,24.8765,24.8765,3.13997,23.32,10.33,1.136,1.36868,4.25076
River Ryan,LAD,1.3,1.3,7.3718,0.99765,6.2706,2.6439,1.218,1.35704,4.3078
Steven Cruz,KCR,0,22.0679,22.0679,2.64815,22.6508,10.0858,1.08,1.37951,4.16357
Samy Natera Jr.,LAA,0,23.6728,23.6728,3.06694,26.3003,13.1646,1.166,1.40423,4.08784
Tyler Rogers,TOR,0,29.3333,29.3333,3.18103,19.017,7.6693,0.976,1.36441,4.12672
Germán Márquez,SDP,3.96,14.5526,31.3966,5.04788,24.2666,11.5357,1.447,1.4229,4.82857
Phil Maton,CHC,0,24.8519,24.8519,2.82207,25.7071,10.5949,1.022,1.31822,3.91107
Jake Bird,NYY,0,22.4074,22.4074,2.63162,22.659,9.4304,1.057,1.3276,3.86049
Brady Basso,ATH,0,20.3704,20.3704,2.62552,17.1433,6.7601,1.16,1.34959,4.17382
Luis Gastelum,STL,0,22.3333,22.3333,2.41696,20.2532,8.0362,0.974,1.31366,3.82185
Jacob Webb,CHC,0,25.6667,25.6667,3.40226,25.4352,10.6527,1.193,1.32479,4.08089
Ryan Walker,SFG,0,18.3333,18.3333,1.79055,17.5704,7.1365,0.879,1.30308,3.67162
Kody Funderburk,MIN,0,22.4691,22.4691,2.00724,20.1342,10.2477,0.804,1.40416,3.77999
Braydon Fisher,TOR,0,24.8519,24.8519,3.14515,27.3517,11.5459,1.139,1.34978,4.01291
Ryan Zeferjahn,LAA,0,25.679,25.679,3.08148,30.0265,14.3706,1.08,1.38062,4.04608
Ryan Thompson,ARI,0,21.1852,21.1852,2.05732,16.6428,7.1171,0.874,1.38719,4.17285
Grant Wolfram,BAL,0,23.6728,23.6728,2.85915,22.2072,9.475,1.087,1.36049,4.02485
Manuel Rodríguez,TBR,0,9.2346,9.2346,0.943981,8.7157,3.4055,0.92,1.3089,3.76601
Blade Tidwell,SFG,0.66,7.9933,11.0314,1.34951,9.8989,4.3578,1.101,1.32675,4.05768
Jonathan Cannon,CHW,2.68,12.6059,24.537,3.91774,18.6166,9.1142,1.437,1.4155,4.78062
Jacob Waguespack,DET,0,22.8148,22.8148,2.5147,22.2363,9.5781,0.992,1.34861,3.89939
Mason Fluharty,TOR,0,23.2222,23.2222,3.0034,24.5786,10.1219,1.164,1.3287,3.89683
Robert Garcia,TEX,0,11.4074,11.4074,1.2789,12.3681,4.6884,1.009,1.28036,3.56166
Danny Young,ATL,0,21.9198,21.9198,2.17006,22.6109,10.6775,0.891,1.4016,3.83321
Hunter Harvey,CHC,0,5.7037,5.7037,0.602691,6.319,1.8493,0.951,1.18358,3.44887
Brendon Little,TOR,0,13.037,13.037,1.03137,14.1608,7.4545,0.712,1.43363,3.49282
Antonio Senzatela,COL,0.64,25.924,28.6718,4.14467,20.7348,9.2213,1.301,1.4799,5.00696
Taylor Rogers,MIN,0,23.2716,23.2716,2.88051,23.1686,10.3845,1.114,1.37132,4.12056
Dylan Smith,SFG,0,22,22,2.40778,19.4918,9.6636,0.985,1.38439,4.03477
Hayden Wesneski,HOU,0.64,6.5659,9.4791,1.38079,9.4232,2.9271,1.311,1.24985,4.05899
Bruce Zimmermann,STL,0.67,7.2873,10.4412,1.37476,7.9025,2.4276,1.185,1.27752,3.9988
DJ Herz,WSN,0.65,3.8599,6.786,0.899522,7.4666,3.0574,1.193,1.30839,3.90123
Matt Svanson,STL,0,21.5062,21.5062,2.36807,20.0365,8.8028,0.991,1.35905,3.99445
Joel Kuhnel,MIL,0,13.8519,13.8519,1.56219,10.0621,4.2926,1.015,1.34196,3.9921
Ryne Stanek,STL,0,24.8148,24.8148,3.20938,26.0726,12.115,1.164,1.36574,4.08549
Elmer Rodríguez,NYY,1.32,8.6533,14.5383,1.5976,12.479,6.4366,0.989,1.40387,3.98193
Eduard Bazardo,SEA,0,24.8765,24.8765,3.30581,25.432,8.8851,1.196,1.25551,3.86637
Anthony Nunez,BAL,0,22.8704,22.8704,2.76478,24.054,10.1595,1.088,1.35857,4.03732
Sawyer Gipson-Long,DET,0.66,3.9193,6.9493,0.872523,5.8115,2.053,1.13,1.28915,4.0684
Mitch Farris,LAA,0,20.0617,20.0617,2.60133,20.0687,8.2541,1.167,1.33193,3.93565
Josh Walker,BAL,0,16.8519,16.8519,2.11585,16.0241,7.1994,1.13,1.37202,4.06731
José Urquidy,PIT,0.65,7.8722,10.8877,1.64888,8.7882,2.7974,1.363,1.27199,4.3458
Javier Assad,CHC,1.98,19.4985,28.2501,3.82004,22.408,9.8472,1.217,1.38566,4.41103
Kyle Hart,SDP,0,24.4444,24.4444,3.12074,21.6408,8.6289,1.149,1.33255,4.03052
Kyle Backhus,PHI,0,17.6543,17.6543,2.13225,16.1778,6.7018,1.087,1.32746,3.94128
Nate Lavender,NYM,0,8.0247,8.0247,0.892525,9.4072,3.5488,1.001,1.25348,3.42377
Greg Weissert,BOS,0,25.1852,25.1852,3.26288,22.7805,9.374,1.166,1.36654,4.3211
Brent Suter,LAA,0,22.4691,22.4691,2.82861,18.2819,6.9875,1.133,1.32621,3.9787
Victor Vodnik,COL,0,22.1235,22.1235,2.51225,20.8809,11.6443,1.022,1.54488,4.58444
Daniel Lynch IV,KCR,0,25.679,25.679,3.22699,20.919,8.3875,1.131,1.35715,4.25647
James Karinchak,ATL,0,19.0247,19.0247,2.62329,21.6438,9.8866,1.241,1.39338,4.35785
Tanner Banks,PHI,0,11.2346,11.2346,1.50918,10.8055,3.8545,1.209,1.28584,3.94916
Jaden Hill,COL,0,17.3827,17.3827,2.19215,16.543,7.7742,1.135,1.47112,4.73879
Taylor Clarke,ARI,0,23.6296,23.6296,3.02721,18.5346,6.6367,1.153,1.3494,4.286
Ryan Fernandez,STL,0,18.1975,18.1975,2.07047,18.4313,8.1393,1.024,1.35186,3.91671
Shawn Armstrong,CLE,0,24.0741,24.0741,3.10823,23.9861,8.8179,1.162,1.30593,4.11009
Brock Burke,CIN,0,25.2284,25.2284,3.58804,23.7269,10.8022,1.28,1.38828,4.3011
Connor Thomas,ATL,0,13.2346,13.2346,1.47492,9.6805,4.2176,1.003,1.37177,4.02927
Kutter Crawford,BOS,0,7.5556,7.5556,1.07373,8.0074,2.0045,1.279,1.18102,3.89361
Carson Seymour,SFG,1.32,9.8756,15.8412,1.56124,12.2279,6.1876,0.887,1.4009,4.07444
George Klassen,LAA,1.95,8.3698,16.9379,2.11912,14.3101,8.4913,1.126,1.47949,4.48635
Ty Madden,DET,0.66,14.9193,17.9424,2.37039,15.8057,6.7513,1.189,1.34887,4.2366
Justin Lawrence,WSN,0,23.6728,23.6728,2.59875,24.1631,12.5393,0.988,1.43477,4.13556
Kohl Drake,ARI,0.66,8.8081,11.9101,1.49009,10.2585,4.4043,1.126,1.3686,4.26512
Drey Jameson,ARI,0,19.5556,19.5556,2.10766,17.4799,8.2176,0.97,1.40946,4.22868
Jeff Criswell,COL,0,15.8025,15.8025,2.36686,14.7761,6.901,1.348,1.46224,4.87088
Cade Gibson,MIA,0,23.2716,23.2716,2.38663,19.4507,8.8909,0.923,1.38253,4.00269
John Schreiber,KCR,0,24.4753,24.4753,3.02678,21.7791,9.787,1.113,1.40033,4.31891
Spencer Turnbull,,1.32,1.32,7.9748,1.09698,6.0385,3.4265,1.238,1.47471,4.81649
Miguel Ullola,HOU,0,15.8025,15.8025,2.10349,18.0996,8.5763,1.198,1.35896,4.03725
Mitch Spence,KCR,1.3,7.7198,13.5069,1.80692,9.882,4.266,1.204,1.41827,4.67713
Drew Pomeranz,CHC,0,20.3704,20.3704,2.84733,19.2258,8.0367,1.258,1.32916,4.18606
Yoendrys Gómez,MIN,0,26.4815,26.4815,3.68976,26.2831,11.1741,1.254,1.34572,4.31811
Trevor Richards,CHW,0,21.5062,21.5062,3.43382,21.626,9.0897,1.437,1.3509,4.39026
Karson Milbrandt,MIA,1.95,7.5673,16.7323,2.07109,14.424,9.0139,1.114,1.50985,4.58715
Drew Thorpe,CHW,1.34,1.34,7.5331,1.19609,5.8247,2.8777,1.429,1.41535,4.73033
Eric Orze,MIN,0,16.0494,16.0494,1.86708,14.928,7.5506,1.047,1.41206,4.21387
Riley Cornelio,WSN,3.25,24.9167,40.1917,5.74295,35.8225,19.2956,1.286,1.43635,4.55248
Yerry De los Santos,NYY,0,13.8519,13.8519,1.54064,11.8614,5.2434,1.001,1.34951,3.86684
Hogan Harris,ATH,0,26.8889,26.8889,3.36709,27.7163,13.3854,1.127,1.40868,4.2195
José Fermin,LAA,0,21.6667,21.6667,2.69871,22.8372,11.4712,1.121,1.41876,4.19565
Chase Shugart,PHI,0,19.2593,19.2593,2.76906,17.4176,7.5357,1.294,1.35554,4.33065
Colton Gordon,HOU,0,11.8519,11.8519,1.81334,10.3859,2.7389,1.377,1.20976,3.98392
Travis Adams,MIN,0.65,25.1253,28.1174,3.63339,24.2103,10.4898,1.163,1.36465,4.2656
Brandon Williamson,CIN,0.67,7.2873,10.2143,1.68763,9.0688,4.1748,1.487,1.4113,4.70202
Brennan Bernardino,COL,0,21.3333,21.3333,2.64533,18.1857,9.203,1.116,1.50019,4.64592
Tyson Hardin,MIL,0.66,0.66,3.762,0.496166,3.0565,1.1674,1.187,1.31217,4.11481
Chris Murphy,CHW,0,23.1605,23.1605,2.89249,21.6236,11.2579,1.124,1.41304,4.17502
Sam Bachman,LAA,0,24.8765,24.8765,2.74747,23.0672,11.6726,0.994,1.41485,4.08803
Jason Adam,SDP,0,11.4074,11.4074,1.41452,11.2058,4.3653,1.116,1.3006,4.04262
Elvis Alvarado,ATH,0,26.0741,26.0741,3.45047,27.7662,12.8601,1.191,1.40495,4.28607
John Klein,MIN,0,10.4321,10.4321,1.33299,9.7673,3.7985,1.15,1.30796,4.12899
Enyel De Los Santos,HOU,0,22.1235,22.1235,3.31853,21.5252,8.1403,1.35,1.30363,4.22847
Graham Ashcraft,CIN,0,7.4444,7.4444,0.916488,6.9266,2.4941,1.108,1.31472,4.01583
Cionel Pérez,NYM,0,22.4691,22.4691,2.0372,20.9404,11.8761,0.816,1.44675,3.80204
Brett Kerry,LAA,0.65,15.0944,18.1494,2.97247,13.2429,5.0154,1.474,1.32998,4.59999
Yimi García,TOR,0,8.1481,8.1481,1.0158,9.0027,3.045,1.122,1.23896,3.75547
Luis Gil,NYY,1.32,11.0978,16.9523,2.59182,17.1271,8.2621,1.376,1.38958,4.383
Jesse Scholtens,TBR,0.68,4.038,7.1701,1.11216,5.9103,2.2217,1.396,1.33377,4.49327
Ty Johnson,TBR,0.68,0.68,3.876,0.565035,3.8854,1.5233,1.312,1.30552,4.24948
Winston Santos,TEX,0,7.3333,7.3333,0.947625,7.0326,2.6049,1.163,1.29152,4.00598
Wandy Peralta,SDP,0,22.8148,22.8148,2.32204,19.2415,10.0791,0.916,1.42613,3.92282
David Morgan,SDP,0,17.1111,17.1111,1.94116,16.6135,7.6956,1.021,1.37577,4.01484
Spencer Bivens,SFG,0,21.1852,21.1852,2.27388,15.9224,7.1924,0.966,1.36195,4.0351
Gavin Stone,LAD,0.65,0.65,3.6691,0.565041,3.1545,1.2748,1.386,1.35194,4.44456
Austin Peterson,CLE,1.3,8.5222,14.6322,2.16882,11.8062,3.9837,1.334,1.30073,4.35857
Caden Dana,LAA,3.9,8.7148,26.5792,4.26448,22.3829,12.1276,1.444,1.46842,4.91926
Jason Alexander,HOU,0.64,7.7511,10.7078,1.43009,8.0607,3.3965,1.202,1.36221,4.34234
Noah Murdock,PIT,0,12.2222,12.2222,1.07827,10.7202,6.7441,0.794,1.51682,4.13213
Chayce McDermott,LAD,0,11.2346,11.2346,1.54913,12.1947,6.1446,1.241,1.40794,4.24177
Hunter Gaddis,CLE,0,26.4815,26.4815,3.83982,25.2349,8.6899,1.305,1.28579,4.19058
Albert Suárez,BAL,0,21.6667,21.6667,3.09593,17.9736,6.57,1.286,1.33752,4.32486
Landon Knack,LAD,0,15.6481,15.6481,2.60628,15.2218,5.8276,1.499,1.31617,4.42532
Randy Dobnak,KCR,2.6,15.8407,28.0607,3.1958,16.6965,10.401,1.025,1.52714,4.82267
Will Dion,CLE,0,14.4444,14.4444,1.91308,13.3072,4.4952,1.192,1.27485,3.90933
Ricky Tiedemann,TOR,0,5.6173,5.6173,0.624144,6.4693,2.6761,1,1.32549,3.67067
Brendan Beck,NYY,0.66,11.2526,14.2907,2.26587,12.6125,4.3167,1.427,1.26305,4.15694
Brandon Leibrandt,CIN,0.67,4.8058,7.9548,1.40358,5.5882,2.4946,1.588,1.39933,4.85121
AJ Smith-Shawver,ATL,0,5.7901,5.7901,0.726979,6.5776,2.2604,1.13,1.25792,3.8203
Jordan Leasure,CHW,0,8.2716,8.2716,1.20122,9.0176,3.8784,1.307,1.3338,4.10046
Eric Lauer,LAD,2.6,11.4272,22.7047,4.48039,18.6142,8.1662,1.776,1.40234,5.01896
Edwin Uceta,TBR,0,4.6173,4.6173,0.601788,5.2742,1.7677,1.173,1.22035,3.75722
Joe Rock,CHW,0,14.8889,14.8889,1.78998,13.0446,5.7725,1.082,1.35225,3.97407
Justin Sterner,ATH,0,24.037,24.037,3.79785,23.2448,8.8112,1.422,1.34298,4.55544
Luke Little,CHC,0,8.1481,8.1481,0.712506,8.7371,5.0717,0.787,1.46929,3.78114
Nick Mears,KCR,0,16.8519,16.8519,2.16828,16.3813,7.3372,1.158,1.40354,4.39915
Justin Hagenman,NYM,0,4.8148,4.8148,0.673002,4.4311,1.1802,1.258,1.19311,3.82461
Tristan Beck,SFG,0,17.1111,17.1111,2.10657,14.0274,5.9326,1.108,1.33445,4.12724
Brenan Hanifee,DET,0,11.4074,11.4074,1.15088,8.2128,3.3805,0.908,1.35249,3.96164
DL Hall,MIL,0,12.2222,12.2222,1.42185,12.7757,6.2457,1.047,1.37858,3.84099
Joe Mantiply,TOR,0,6.5185,6.5185,0.738763,5.5154,1.9118,1.02,1.29275,3.80474
Cooper Criswell,SEA,0,13.2407,13.2407,1.48443,11.309,3.7642,1.009,1.26077,3.72831
Julian Aguiar,CIN,0.67,5.633,8.7186,1.38141,6.958,3.2525,1.426,1.41212,4.76703
Beau Brieske,DET,0,22.4074,22.4074,3.03247,20.2141,9.462,1.218,1.37854,4.29828
Yuki Matsui,SDP,0,24.8519,24.8519,3.55934,25.2956,12.1467,1.289,1.39502,4.25846
Craig Kimbrel,TBR,0,22.6667,22.6667,3.05749,25.0413,11.0288,1.214,1.35731,4.22121
Ryan Watson,BOS,0,22.2469,22.2469,3.00333,18.1199,8.6815,1.215,1.40596,4.53729
Tony Santillan,CIN,0,17.3704,17.3704,2.68855,17.737,8.1546,1.393,1.41053,4.52529
Andrew Nardi,MIA,0,4.0123,4.0123,0.47568,4.7947,1.7766,1.067,1.26356,3.59973
Yariel Rodríguez,TOR,0,8.5556,8.5556,1.04568,9.0005,4.126,1.1,1.37609,4.08036
Cameron Weston,BAL,0.65,16.6994,19.7544,2.51978,17.8675,8.1578,1.148,1.39044,4.32338
